15457,5
25787,4
17912,9
41262,9
40438,2
37305,3
38380,9
32046,7
7076,9
29867,2
295,1
26642,5
17246,8
20257,5
31469,9
39199,3
11720,1
32671,3
21236,7
22239,8
6202,9
39630,9
27675,3
10057,5
23105,8
2710,6
24418,8
34052,0
2666,2
5571,2
20758,7
27023,0
16066,4
9532,0
24958,8
25224,6
20963,1
40208,4
32662,4
7957,6
489,3
28806,1
3691,7
17440,0
10346,3
10216,5
2498,3
23123,3
33014,9
1313,2
5074,8
6703,9
39163,7
37198,4
15695,2
38679,9
12377,7
26594,5
7277,7
33492,5
13855,5
24698,7
35394,7
8070,8
19928,0
19216,2
10589,5
8356,0
26197,8
17000,4
27678,5
9625,0
15543,8
41391,9
32431,0
19034,4
26921,5
38138,2
23131,8
32855,4
23192,5
16870,6
37876,0
30462,1
26669,7
22773,1
3095,3
14591,8
36757,1
4744,9
20508,1
12158,8
3108,7
16103,3
21489,1
25770,3
18730,0
10863,6
39180,9
23376,1
10816,8
3744,7
32115,7
10049,3
2560,1
38283,3
19494,6
6798,9
22874,2
10515,5
40462,1
25112,3
34685,1
41594,4
39265,1
24694,1
34060,0
39251,0
9137,5
15865,1
37483,1
36250,8
13020,0
22914,8
29655,9
32623,3
39245,9
34737,4
26667,1
22357,8
27591,3
33256,7
10549,2
30427,0
32092,3
7590,3
18397,8
3198,0
27154,8
21296,6
6813,8
20850,0
20526,5
32593,2
34783,9
13240,5
2741,8
27442,0
28683,3
22935,4
1965,1
15781,7
25080,5
38644,8
222,8
19134,1
27349,0
35709,4
29413,5
41440,4
13307,2
19340,3
36965,1
12960,5
15263,0
1630,6
29055,2
9402,1
41314,0
21803,4
32894,8
3614,2
10579,2
28676,3
29578,5
5324,4
34829,1
19208,2
26996,6
33813,9
37616,4
4146,7
34056,9
25391,7
823,7
36013,7
18023,3
31696,4
39302,4
6446,7
12122,8
4457,9
1098,7
26352,6
37170,3
25221,6
31171,5
13357,7
30450,5
28561,3
31357,4
3409,8
24253,5
36331,0
15303,4
28866,4
14813,3
10788,0
26599,6
11370,7
7442,3
37008,2
38572,0
30058,9
29984,0
41476,7
1256,9
36983,6
19024,2
27723,2
28521,1
25312,3
13109,5
35448,1
40432,9
25318,4
39894,7
14795,8
30381,4
26070,6
17384,8
22974,5
37552,6
17160,4
22082,4
34430,6
5478,4
35349,6
259,7
37665,6
17172,9
14228,0
37778,0
24824,0
4892,6
10763,5
39243,2
3902,5
29873,2
23944,3
17898,0
21362,7
34887,9
1123,3
36278,2
30714,8
19424,6
35482,9
13142,7
10368,4
7373,0
2317,2
15609,0
40899,8
26260,4
31425,2
22953,0
18784,2
14580,9
36516,0
37786,5
19792,2
15411,5
18259,7
36610,4
22057,3
7883,7
36576,4
3221,5
35848,2
33630,7
18184,6
4623,4
38825,0
38378,4
37277,2
13952,7
8715,0
16402,4
18713,4
22474,5
4592,7
40965,0
9975,8
36132,1
17954,4
22520,4
22174,1
20456,2
35416,9
22400,8
29829,2
20550,4
16586,5
41780,3
18572,2
21321,2
7941,0
5857,1
28614,6
23078,9
40500,5
431,3
16750,1
24841,2
20565,9
21074,6
14598,3
30262,0
37014,1
35697,3
19376,9
28726,8
18542,9
15236,9
31107,9
6226,4
40145,5
3502,0
21615,8
26855,0
7791,4
18562,3
33628,9
33540,3
40312,7
34125,9
23310,7
40532,5
12749,2
30137,0
37105,2
2986,0
1617,0
14575,5
31056,6
40536,8
5675,7
28006,3
34799,7
28677,5
17447,0
19151,0
14915,4
6309,0
34677,3
1189,8
6423,3
14504,5
36529,9
14664,1
30634,1
5882,2
39420,0
29387,2
41801,4
36136,6
32494,4
5493,1
23155,0
1151,7
12259,4
50,7
14215,9
29527,2
19227,1
33949,5
23592,9
34266,4
20704,0
37851,4
5891,1
41319,9
32678,7
24182,2
18188,7
20621,8
25050,1
7684,9
15350,8
7304,3
33317,7
26426,3
32976,0
20994,7
41730,3
31907,4
5052,4
15078,6
26633,2
1471,1
7222,4
214,8
11228,2
27174,1
25086,3
15948,7
16266,9
17476,2
3859,6
34287,0
33517,5
32516,2
32234,2
19127,5
1500,1
41566,9
16382,2
11701,0
30840,2
11513,5
18828,0
12067,2
5472,2
34146,2
33599,2
14890,3
4602,8
35577,2
25930,1
7070,2
9697,6
28909,3
3072,4
25900,2
38740,3
19791,4
28053,9
39581,3
22213,3
36177,2
33633,1
40913,0
33143,5
6819,6
400,1
23616,1
20239,3
24442,8
107,5
26376,9
11909,6
36659,7
26634,1
27842,2
19018,6
35044,6
4835,1
25157,1
25844,7
25056,9
15256,6
10219,4
39526,2
7274,6
5446,2
28539,6
3998,6
38311,2
10535,6
24658,4
7617,8
39372,1
4017,1
23630,9
39092,9
20398,1
24360,6
30062,3
24087,2
35194,8
41743,6
35527,9
5031,9
7254,6
22309,1
18370,1
3319,7
976,0
24730,0
28974,8
7411,5
11189,3
8739,3
31206,3
13296,7
21339,4
32646,3
14820,6
32916,6
992,5
36992,8
26412,7
38921,3
7722,1
11294,2
8107,0
16817,2
4283,2
35746,6
28370,9
3014,4
35424,3
30495,9
13655,2
18177,1
10396,5
21789,1
35912,7
39936,3
37084,2
3618,9
27302,5
121,9
40379,1
31978,1
10463,0
33990,9
10983,1
39296,9
4387,0
87,8
33348,4
35115,1
10115,8
17628,5
34083,2
4649,8
7335,3
37508,5
24662,7
30723,3
17339,0
2323,1
2277,4
32201,0
6253,7
14764,7
5979,2
41522,0
18705,1
30054,1
20138,5
22160,1
37560,2
6807,4
41044,2
21480,6
6450,4
37679,9
9099,0
24877,9
4325,2
38993,4
24535,5
25275,8
30186,8
13526,3
18575,1
41293,2
14256,2
23658,8
28518,5
36192,9
22809,8
26012,6
2537,5
8085,2
7517,3
35121,7
20686,5
27473,5
3086,4
21545,1
23303,6
11813,4
15112,7
13519,1
17183,6
4039,1
4319,9
7660,3
25044,1
7023,6
36864,4
13408,7
38985,6
16563,4
26196,1
10256,6
17987,9
8046,7
11668,6
31486,1
34368,8
39161,6
15289,6
37868,1
12524,3
41387,1
33260,6
5924,4
41752,8
30577,3
20004,1
36990,0
35209,4
38176,0
664,2
4726,6
34731,5
15261,1
11996,6
18600,2
6428,7
21445,4
11333,5
29354,5
19070,0
32152,8
2167,8
21940,2
10609,4
17117,9
33952,4
1946,9
10697,3
9419,7
33580,3
8169,3
31064,7
25634,4
20062,2
1370,2
37587,6
15550,3
9203,6
21961,4
5308,2
9110,7
17522,2
30306,4
11825,2
8187,1
22752,4
5681,0
40399,6
12523,9
19451,3
16302,7
36379,5
10592,2
188,0
38748,7
63,0
22043,7
25876,7
31261,3
22091,1
5303,7
2788,0
21319,7
34235,3
8800,5
10844,3
9840,4
36112,4
24783,7
26278,7
14608,7
783,0
41836,5
7534,4
39591,0
32488,3
9008,5
34960,3
1883,1
8075,9
3986,3
1525,3
6185,0
11215,6
25830,0
30083,0
11351,8
34862,4
14650,9
36824,6
14026,9
29882,2
28528,8
1515,6
31526,8
22929,6
14742,8
8762,7
6500,1
7352,3
29917,4
36019,4
4795,6
2942,1
27022,7
5423,5
32423,0
16535,7
33864,9
24522,0
22606,5
14289,7
23244,9
2536,9
17686,3
39295,2
9854,7
15562,3
35291,4
18802,8
8514,4
505,6
9779,9
11719,4
8400,5
13463,4
30841,1
698,1
35246,6
31902,4
30518,7
31954,4
20058,0
29386,9
15048,8
36237,5
38628,8
25784,5
7868,9
25133,3
12578,0
34831,6
26370,2
27166,6
11542,1
33657,5
25589,1
4244,2
6457,1
13399,1
8726,1
17010,1
30903,4
34785,0
857,1
10234,5
3122,7
9404,1
5087,3
22146,7
2524,5
2107,5
26933,1
373,0
39065,3
6378,0
40681,8
28184,2
39044,9
8808,8
2427,0
26704,6
7364,6
11862,0
32232,3
8428,2
1570,1
189,6
23364,0
26900,5
24410,7
2933,6
13779,0
12162,8
19322,9
11564,4
16833,0
13181,4
18845,7
10365,8
1115,6
12190,3
26328,1
32480,8
32823,5
22338,8
12398,0
23714,7
18684,9
12012,4
19042,3
30866,9
30689,1
28142,8
33167,1
32113,0
12179,2
21972,5
16737,4
3265,1
28207,6
15837,8
36181,1
27523,7
40415,6
7831,1
28508,3
38216,7
28885,6
1918,7
40875,9
34688,3
22733,3
14064,2
250,4
31598,6
4680,9
19669,1
1374,6
2450,5
15869,0
17385,1
37509,9
24945,5
37636,7
13386,9
29947,9
31988,6
19383,0
41499,7
34324,9
20815,7
33452,2
8490,5
32847,5
41782,6
9155,5
38916,8
14934,2
27081,7
27122,1
26189,8
24985,1
2546,6
17250,0
29427,7
41144,7
13501,2
1027,1
34252,2
7829,0
172,7
12372,1
12530,4
4413,6
3675,3
6447,2
8633,4
4390,0
1501,9
16184,4
23813,4
35327,6
5258,1
38940,2
479,2
12548,1
13740,1
13213,4
24714,0
5008,6
35226,6
37711,8
20618,6
19405,0
10654,6
17030,0
41288,9
41449,8
2506,4
38719,2
3434,2
5909,2
22620,7
25453,4
4473,5
41519,2
26729,0
29084,4
30883,5
15906,1
35365,2
19153,7
35975,3
29327,8
18307,8
21411,8
40690,1
22336,3
10268,2
20391,5
37727,7
38779,7
7934,5
40102,0
31893,3
23044,2
31054,7
20201,1
3138,1
37262,6
31974,1
21611,6
16542,0
9991,3
35018,3
6950,1
16064,8
37976,0
32981,4
29281,6
26568,4
21233,2
20945,4
3053,0
28819,8
20107,4
31627,3
35591,6
556,0
6942,1
23033,3
15791,7
487,2
32571,0
4612,8
7208,1
18638,7
7235,7
7053,9
387,3
33926,6
19171,9
14188,4
3591,5
26519,4
30399,8
22073,6
33219,2
37148,3
12623,3
30597,5
39255,1
23321,3
5829,8
38577,9
25331,2
13775,0
41655,1
38154,5
28086,2
12054,8
18686,9
32243,4
3416,5
24200,0
36885,3
37039,8
33915,7
13034,7
21976,6
39898,0
18332,4
32784,5
11076,7
35639,4
38959,4
13554,7
20190,0
10167,1
40726,4
8826,3
24293,6
24381,9
14910,4
31445,0
14414,1
21245,9
32986,3
14660,1
19348,7
24875,5
32583,1
15133,3
39036,1
10273,7
17687,3
37984,5
17484,3
17415,3
34272,6
15471,9
26148,5
35570,3
22707,4
38806,0
26169,9
2668,8
3898,7
36049,7
31092,0
17552,0
32909,7
23229,1
37752,5
8229,7
31188,8
749,2
30176,9
27057,6
9938,2
4815,8
16255,2
23011,6
3491,6
12418,2
13202,8
2555,5
26730,4
12423,2
8738,0
36205,7
38905,8
36969,1
4777,3
23087,4
26237,4
35404,3
26925,4
4962,2
7889,6
14780,9
39990,8
2626,3
36008,2
10077,4
2367,5
14567,9
23987,0
23039,1
4223,4
7538,3
7337,4
28194,9
12930,3
396,6
28707,5
23735,2
5806,9
29901,6
11287,4
1051,7
6238,8
16281,2
4891,3
19980,8
22898,1
19585,8
6821,3
24273,3
985,0
23678,0
34891,1
30736,1
31274,9
29674,8
26770,6
23291,1
2153,6
11310,0
11690,8
23266,8
24764,2
17372,9
22315,2
7749,7
31744,5
19633,1
9966,7
8023,7
11802,3
32798,5
2687,9
7379,4
26449,8
31091,4
33562,9
15358,7
24632,5
34390,6
38056,9
41253,6
37525,6
18359,1
14173,7
16258,4
20188,0
24232,7
8952,3
5539,6
19091,7
13548,5
18073,1
32102,0
38910,5
29907,9
31550,4
19100,3
24770,6
35420,2
40377,2
10247,2
37738,2
15364,3
8365,3
40030,6
5331,2
16946,8
13453,0
17962,3
38517,9
26828,0
19559,4
26341,5
25465,9
16085,2
35919,9
39418,3
26139,2
19707,4
22127,6
27056,0
14984,1
12662,7
25011,2
40808,7
20559,2
29494,2
8644,0
40589,9
10266,1
27585,9
6873,8
29616,6
13591,0
39058,3
7468,2
7423,6
7185,0
19046,1
41943,4
13268,5
36428,7
11026,9
668,7
23072,2
29846,8
27137,0
10902,6
36732,7
12880,0
16175,6
4939,2
9501,8
35200,5
13927,2
9195,5
7773,0
7724,3
40540,8
10408,4
36920,6
1449,4
23572,5
10333,6
6621,5
34475,1
9437,5
11737,4
20570,5
11322,3
29504,6
4618,2
34817,1
26368,4
1312,5
3267,2
39780,3
19876,2
36373,0
2074,5
12264,4
40338,9
305,9
22431,7
4950,1
23524,2
13011,2
27372,1
20232,6
21078,4
30149,4
23208,6
1461,4
7355,5
35558,1
13981,8
24171,4
41324,4
15380,1
24728,1
500,6
25179,0
8340,0
6896,7
18939,6
1382,4
8051,9
15622,7
18650,9
28734,6
15841,6
32163,9
4241,3
28153,6
38667,6
41969,9
2035,5
20504,1
17362,7
11170,3
35177,3
17184,5
62,5
28310,7
9347,5
5725,8
24993,0
33779,5
3229,8
32570,2
4326,2
15756,5
7908,2
565,3
14360,0
22393,5
14543,7
27367,2
5950,2
6704,0
37236,8
34599,7
18441,8
9181,4
25190,4
32054,5
25249,2
21930,0
29180,6
37290,9
17766,3
41155,3
26800,4
16671,3
30752,5
35077,0
19665,7
41726,4
19347,6
26244,8
19414,2
12793,8
24063,0
12119,7
27242,1
28820,7
2051,6
11804,4
1244,4
37269,3
29411,9
9699,1
17925,1
22912,6
5694,4
6919,2
32018,7
41555,4
41229,8
7275,0
29356,9
40859,4
25847,4
13032,1
33234,5
20329,8
19174,2
5376,2
17235,6
37878,3
3446,8
18431,1
15968,2
5485,0
1962,4
33617,3
31204,4
27664,9
5189,3
8698,3
34485,9
8819,6
19210,3
3535,4
36323,1
10622,3
38482,8
17787,0
19521,7
32242,1
38072,6
30529,2
21664,7
30607,7
37098,6
38586,9
35837,2
33549,3
10525,5
23727,3
8396,0
14589,2
28065,1
17834,6
32844,1
34647,7
7986,6
41980,7
21877,4
28833,4
29079,1
15838,8
3144,8
1494,7
602,5
29410,6
31296,5
18328,9
30125,3
37356,2
30901,0
25531,0
16389,4
27437,5
22797,8
35578,6
20439,5
37206,5
28766,3
21974,2
40468,7
23719,7
23061,9
16383,8
35979,1
15994,8
2980,4
8053,5
3847,2
8102,6
4225,0
36027,1
37767,7
31404,1
24325,1
30954,7
40619,5
20657,9
17923,7
26766,3
28916,8
18319,5
37466,9
33128,6
7594,6
3507,3
35576,6
13052,2
7955,1
23389,4
37946,1
12448,5
16880,6
34069,1
2361,3
28359,4
8246,1
8224,9
12102,7
276,0
9604,1
38391,9
23326,2
26934,5
13358,6
24850,3
32952,3
31037,8
7376,1
1457,0
41116,4
2241,5
2305,7
39760,4
15210,9
9871,7
445,4
18837,8
40267,8
3601,3
26441,1
36246,9
41315,2
35830,9
19725,4
36290,7
6251,2
11770,9
25511,0
17453,5
7449,0
26256,5
13250,4
14595,4
30797,4
4141,1
32703,7
31682,3
11119,8
27838,6
4544,7
8369,5
22774,0
21153,9
21337,0
10641,7
2590,7
8186,2
14436,2
18042,6
21382,2
23605,9
23071,3
27535,8
27477,1
39656,2
6486,1
39961,8
33253,2
2672,7
18156,2
32827,7
19890,9
6001,6
38157,7
11436,8
13830,9
9761,7
1540,9
22173,1
26644,9
36131,0
10274,5
40398,4
11066,5
30980,1
9585,2
3279,6
6119,7
2863,8
37522,9
35465,4
15091,1
28462,8
28132,8
6994,5
33758,6
40501,0
12220,1
18482,2
37394,1
39093,0
8930,5
2535,0
12747,9
25922,9
40212,7
13868,3
25392,0
310,9
21505,9
38162,5
38223,1
9615,5
24016,6
22061,7
28907,0
41410,4
2951,1
27024,6
3289,1
29746,4
19583,5
20610,7
4782,6
3703,8
18087,9
30686,6
6369,0
19573,6
39676,8
16577,7
16327,5
23499,8
17660,3
25137,7
7578,5
10103,5
28827,2
28077,6
2892,3
6072,2
8507,8
9482,1
32210,3
25452,5
10906,4
1526,9
24905,5
13540,4
11807,4
25884,0
10555,5
31240,8
32517,7
16602,8
6771,3
19957,7
19599,7
18771,6
896,0
12514,9
39720,3
31446,7
1071,8
36779,4
39476,9
36735,7
14716,4
19687,9
3908,3
32779,8
6988,5
21285,4
28441,1
9272,8
17865,3
8040,2
20757,3
36910,7
40583,3
31884,8
14499,4
30435,2
11216,0
13617,3
10797,9
628,1
33675,9
18393,3
9021,1
